"#symbol","logFC","logCPM","LR","PValue","adj.p"
"ERCC1",-0.156590439447133,6.30901392197863,0.298607362632805,0.584756799276201,1
"CD22",1.85075053276658,3.95752434953921,16.9677077068039,3.8021026720138e-05,0.00279967003709677
"SEMA3B",0.11635789757561,1.95900826562738,0.0371805242527135,0.84709796597231,1
"MBTPS2",-0.231563544806673,3.31360890087663,0.325921749623473,0.568070435380523,1
"PRICKLE3",-0.317507383538956,2.79300150822007,0.477897846045117,0.48937605204338,1
"LTF",-5.59057545227922,4.41926813625479,20.8623419486198,4.93502062402485e-06,0.000638011521286144
"EXTL3",0.775706520940019,5.44152849147689,6.75151784870871,0.00936679671089041,0.111691089147451
"NR1H4",0,1.09982271930342,0,1,1
"ELOVL5",1.05521779035534,7.17571987410803,6.74729971754755,0.00938896753792496,0.111861717988139
"ALOX5",0.0615044943178386,4.09262804313112,0.0107973243167478,0.917240632919331,1
"KDM5D",0.0436977298389115,6.0930546010162,0.0014420266940931,0.969708390879726,1
"CALCOCO1",-0.424174636366349,6.60331633179472,2.08558218973509,0.148695523393235,0.634461104073362
"UBR7",-0.930418284318977,2.026657126996,1.81767685501111,0.177590056077745,0.705334503852946
"MAP4K5",-0.023760633647889,6.41943797500711,0.00461498335732635,0.94583843682086,1
"EHD3",0.0269441960571738,4.62224047504065,0.00246881789720632,0.960371656353168,1
"MAN2B2",-0.956027074454722,5.90633178585862,8.62940041383735,0.00330780429009964,0.0560230459638812
"SLC7A14",0.926345884500202,3.41176157461473,5.34096989548895,0.0208298806798951,0.187446790220352
"CLDN11",0.503438829328276,2.55669062097419,1.07524929854664,0.299762756546158,0.958697393044232
"SLC25A39",-1.78495758741007,6.32889841946704,11.7917120965919,0.000594949940766702,0.0181878559509474
"MVP",-0.458105279307417,6.66192865868213,1.43592597932754,0.230799744956829,0.825145942421614
"NUB1",0.18162862643322,6.5285597945868,0.443119316908822,0.505620723723386,1
"PGM3",1.16468582688353,4.51538906852211,7.8215692651137,0.0051626350300111,0.0755372672728017
"RWDD2A",0.807426772852185,2.66823615320582,3.30837830377571,0.0689274809026085,0.39712734021656
"CLK1",0.625857544655077,8.2598842138268,2.05654485965756,0.151553472381889,0.64159940744273
"POLR3B",-1.4626880098975,3.47442783994384,12.5561426930096,0.000394906044640622,0.0136214435275633
"ANGEL1",-0.244037827166393,4.90251221718482,0.598106382171181,0.439301440507187,1
"RNF14",-1.67222701405574,5.14384351041911,24.5119904040896,7.38488390920328e-07,0.000157321250171405
"DNASE1L1",-0.238932820888445,4.97172833369252,0.560340457892859,0.454123099439527,1
"DDX11",-0.679578507406053,5.71564493570659,3.65458821403289,0.0559149755616997,0.346370163172256
"HEBP1",0.126844183976167,3.62555095141608,0.104727329716096,0.746228756381661,1
"GPRC5A",0.534974351371575,2.15511486841877,0.961731834348358,0.32675092875251,1
"MAMLD1",0.403275879459946,1.38219073795296,0.176320292239064,0.674554782600462,1
"CD6",2.58547165856403,5.11488356464052,13.8723958518829,0.000195651109600966,0.00848539613880142
"TACC3",-0.352477886842083,6.22436151382245,1.4222333410083,0.233036155646274,0.829400090790229
"UFL1",0.194685585064257,5.86010008316028,0.465336731406241,0.495140349216423,1
"POLA2",-0.56114303603233,4.55681805170832,2.64798349417329,0.10368134237625,0.510449771652375
"ZC3H3",-1.28782993056507,3.90102596264696,7.73686134133987,0.00541047621814844,0.0776870074019178
"CAPN1",-0.659689288840805,7.18604073813485,4.389940061962,0.0361515840733201,0.264648034521612
"ACP3",-2.30989684253273,2.99159290530208,13.9593634172,0.000186804907831909,0.00821792776705604
"MDH1",-0.375633198629039,6.04922826059226,1.52034955092716,0.217566603436699,0.798160510300863
"SLC30A9",-0.620640385218756,6.1416160061724,4.97059932631143,0.0257817124570191,0.214301390023105
"MTMR11",0.0777422146368835,2.18034246893422,0.00981370800535863,0.921087327410641,1
"COX15",-0.823666789996909,5.41826651071449,6.29673203756351,0.0120960764865086,0.132380711712769
"CCDC88C",0.493309826791294,6.87427351819591,1.4939620561754,0.221602740598725,0.805810845900164
"YAF2",0.566317398682213,6.17621484995228,2.67489461146984,0.101942074358871,0.504748127859039
"ZMYND11",-1.30428980672097,5.93250456815576,19.6167223218039,9.4637270202201e-06,0.00101763606866316
"WAS",-0.789204779759986,5.15137804228437,6.01553920965252,0.0141804450019974,0.146282322538101
"DPEP1",-1.7312811265825,1.28795275920603,2.05023416586375,0.152182781639341,0.642978339276507
"BID",-0.580165407546158,5.58634028054069,2.68013232019338,0.101607285355878,0.503753215687107
"MATR3",0.253505848175948,9.24684531117281,0.577703576316448,0.447213856041372,1
"NPC1L1",-0.103781549874144,1.28783835594529,0.00917108121959687,0.923706610107301,1
"XYLT2",-0.619195955831805,4.29622325788444,3.02773128590233,0.0818523938868678,0.441066569357871
"RGPD5",1.89017477733636,7.24588823252258,19.0691592398334,1.26065740550485e-05,0.00124856689003685
"STMN4",-0.179815076816029,1.15312746126256,0.0251727677330126,0.87393732006967,1
"NUDCD3",-0.579334303634253,6.0299287870938,4.77153932816365,0.0289339443030154,0.229197979754849
"ISL1",-0.213288555954151,1.1080643203604,0.155625015984579,0.693216823949901,1
"CHDH",1.04965772575416,3.01590710662515,4.36564591369189,0.0366705785929672,0.26694524274843
"IL20RA",0,1.09982271930342,0,1,1
"CLCA1",0.0532922790314729,1.10115656221101,0.0448480194069605,0.832283735987753,1
"CLCA4",0.245599802190301,1.11489336773353,0.0895368867614914,0.764766735738453,1
"GLT8D1",-1.7892728390829,4.52080051789403,21.9538516322011,2.79285828900733e-06,0.000409522493356088
"ATP2C1",0.965137166278274,8.16051324075475,7.45463837010487,0.00632731892761767,0.0858649626267091
"IGF1",1.10030849358385,2.53311811198038,5.29833967827308,0.0213457618906573,0.19009218002122
"SLC38A5",-1.1881917008478,4.39191313625522,5.88635151544034,0.0152586817607531,0.153547851634055
"RALBP1",-0.764327390194387,6.71943107148748,5.30791929129115,0.0212286954010494,0.189725163753126
"RUFY3",0.00572440863767473,5.24614341159598,0.000216466396283366,0.988261309914797,1
"CNTN1",-0.249574821371932,2.38081007712755,0.157000453636424,0.69193327604066,1
"SLC11A1",1.08403763422775,5.48368515993179,4.54590499077377,0.0329975746391209,0.248708021401046
"WWTR1",0.872012699338517,2.33894313125907,2.8044602010865,0.0940024787366061,0.481821348424582
"AGPS",-0.984175107035164,7.03485180218915,6.26131560172515,0.0123402531017773,0.13422898300045
"ZNF806",0.24011606407962,1.10606064822194,0.216113474161636,0.64201734767517,1
"CXorf56",0.264394950369302,5.2747658166734,0.884364869628706,0.347008957299416,1
"ATP1A2",0.757771032748856,1.81997094895678,1.38585214665622,0.239106823555366,0.841810528105001
"TTC27",-0.993692354870953,4.90823151468692,7.06048909054074,0.00788024808818592,0.099189804252335
"ZNF582",-0.938886517446351,2.46215998262391,3.30690263913304,0.0689894098366711,0.39741654591628
"VSIG2",0.837838420238728,1.1575698623686,0.56495700591115,0.452269855946831,1
"PHLDB1",1.04827900847263,4.09431148743222,8.65122009138715,0.00326842417944559,0.0557161871193663
"MARCO",0.130714169158864,2.16499922461169,0.0241412499005751,0.876526048903463,1
"CYP24A1",0.459498957753363,1.17532223322057,0.158747954293311,0.690311870209842,1
"PRDM11",-1.4078238393465,4.39385284095685,12.8891359951726,0.000330494967465885,0.012081197549249
"SYT13",0.878755241889562,1.64770969507114,1.42333638008418,0.232855030995759,0.829070835102629
"SNAI2",0.121965954193191,1.10283633793395,0.105444739463065,0.745391060513724,1
"CD74",0.0187593189700478,10.2233459149035,0.00181549928438152,0.966013479194845,1
"HGF",-3.38179399753447,5.61786839181207,35.6171761793471,2.40160607283674e-09,2.09225774775858e-06
"ZRANB1",0.309352961509864,6.42207783452718,0.94286384645231,0.331542420310624,1
"NCDN",-1.01169439674305,4.12157925119103,6.41596653448513,0.0113098752401036,0.126892379639877
"ADGRA2",-5.30067357383894,4.88379442009825,20.3828159854421,6.33965231840871e-06,0.000768258375317749
"CCT8L1P",0.20150990205532,1.13900092588538,0.0351170797068832,0.851350537437881,1
"ZFP64",-0.592108234146407,3.71092208798199,2.50147032136177,0.113740064684171,0.54056453921457
"MNAT1",-0.333121123371656,4.03290040713426,0.858900827434711,0.354046470085663,1
"SAMD4A",1.34275523415679,3.11648134188437,8.5998662630468,0.00336187689793615,0.0565409604205031
"RUNX3",1.68616061183102,5.63230987099976,8.28015854212719,0.00400806292177867,0.0640987286527324
"MRE11",-0.172529536329331,6.1988708586447,0.290136479072348,0.590133084561402,1
"PLEKHB1",0.398726369286879,2.13702724925949,0.36643616348967,0.544953301995207,1
"SERPINB1",0.124696448660478,9.20096958727775,0.10887836872107,0.741424728063775,1
"CYP3A43",0.513478302590217,2.11405680097722,0.911192107460455,0.339798315284694,1
"SLC7A9",0.69460153175837,1.84411637367471,1.13157018731041,0.287440662796551,0.935891740512127
"SPAST",-1.1134299225315,5.96168482539946,15.3193842240118,9.07802009806554e-05,0.00509090557552444
"NRXN3",0.777769893435767,2.64567553304914,2.28653503570338,0.130500971031738,0.586376827838426
"OSBPL5",-2.17752854505255,5.59362674948587,16.1953986585922,5.71327223023732e-05,0.00373590650545557
"AQR",-0.0596126648247389,6.68065674596593,0.0427052425658845,0.836281280985261,1
"CPS1",0.777051555317232,2.99593900345096,2.33386806365077,0.126586977235267,0.576311033993677
"C8B",0.0532922790314729,1.10115656221101,0.0448480194069605,0.832283735987753,1
"FHL1",2.65041110690274,6.58309757519784,19.3346957219919,1.09694898484218e-05,0.00113280048824921
"RTF2",-0.215114323470563,6.54019610908382,0.504923985438727,0.477344518926456,1
"GABRA1",0.19683242743287,1.15315987459276,0.0297916869379377,0.862963741095663,1
"NLRP2",0.67907310794628,3.05391413207611,2.59339722536601,0.1073099465347,0.521567299328939
"SLC45A4",-0.0899520701975495,3.49193203309072,0.0383463210234503,0.844749359338218,1
"RNF10",0.53013013246112,7.78140351010121,2.14568575815978,0.142971139871696,0.620145786878486
"ZNF839",0.208244336409997,4.80557411699247,0.541003226934176,0.462017253852268,1
"ZDHHC6",-0.443623313752523,5.11605656773967,2.1739262372631,0.14036745685323,0.613372844027028
"GRAMD1B",0.417204278090027,3.89006988228113,1.22448781441215,0.268481711377302,0.900344054183693
"RB1CC1",0.701442778566773,7.79911748225703,2.98727590189112,0.0839212343042916,0.449135732083262
"ERP44",-0.516174525823666,5.66548796417525,3.31644806982065,0.0685898688627016,0.396260623932702
"ALAS1",-1.03334750373692,4.84005416103791,7.8155103879018,0.00517997168297579,0.075707636585091
"BIRC3",1.52215014414795,6.00590167562504,9.98925012814284,0.00157456711063068,0.0349271363269695
"AKAP11",-0.640615763469034,6.2942816671504,3.80612138167692,0.0510655710383042,0.325698902351495
"GLRX2",-0.832699565104138,2.58301559504873,2.6864443652163,0.101205422180805,0.502570013210412
"SNAPC1",-0.397926220763598,3.69374630819648,1.15961688577871,0.281545009113672,0.925244256204358
"DERA",-1.10712417767126,4.81025451123334,9.85949325172256,0.00168957637920148,0.0366263748984763
"STRAP",-0.00135479012994207,6.30157342322244,1.84367255817719e-05,0.996574053136484,1
"ABCC2",0.283399214867919,2.71006540607041,0.364298118538667,0.546128806468479,1
"DEF6",-0.0528869275983925,6.41201785950074,0.0280748585220314,0.86693295161929,1
"PLEKHO1",0.23158163739535,6.91566388347337,0.489648341726738,0.484084213080176,1
"GCLM",-0.316632880580826,4.61529701019002,0.31204039935588,0.576430805507857,1
"UBR2",-0.20782742533171,7.32876045798091,0.442119537800471,0.506101214874508,1
"EHD2",1.36994907111599,3.23163831642897,9.07542545115979,0.00259067295952795,0.0479777334527778
"DEPDC1",-1.96962043253831,2.56772159479422,6.07211594743231,0.013733234582636,0.143648102106343
"CCDC28A",0.0994335929477221,4.68789685669126,0.111442019564393,0.738508351943127,1
"RRAGD",-0.518415921954405,5.30279282472244,1.79838043972878,0.179908415199954,0.710653975469719
"HSF2",0.317725943784153,5.22046366097563,0.667198165253289,0.414030162908598,1
"PHF20",0.439424212075949,6.63105688901505,2.11829236843277,0.145548746458683,0.62651253527113
"HSD17B6",-1.05286642365318,1.28482134859625,0.813036774639284,0.367223947790078,1
"NR1H3",-1.00587372993579,4.6610114953328,7.24035173278691,0.00712830141484389,0.0931519388594107
"TYMP",-0.84862274821074,5.35412072844173,2.08257250802349,0.148988897770509,0.635265854139309
"NCAPH2",0.154837113588895,5.3986866743567,0.273823616902797,0.600778314156957,1
"TOMM34",-0.231416908541082,4.41397442921681,0.398667744791203,0.527778092123955,1
"SEC63",0.565097891501604,5.95526796723488,1.76708790541282,0.183742884657391,0.71967379615115
"KPNA6",-0.267197744694543,6.82807970071386,0.901524414141451,0.342373288326381,1
"VIM",-0.185594301481234,10.7640573272234,0.181228414461714,0.670319679105587,1
"RTEL1-TNFRSF6B",-0.603374284539788,3.94592162743448,2.09261999697656,0.148012043473859,0.63317301547696
"FAS",-1.29701997966512,4.04201171636675,11.2462620030198,0.000797835280496261,0.0221147926521844
"RNASET2",-1.09032712334959,6.77897926938726,9.53574520673779,0.00201508338442262,0.0407080795235682
"CD44",-0.662643092041285,9.08380385648175,2.46020960825123,0.116763199619569,0.54877245698821
"KCNG1",0.906053505862741,2.62905221164819,4.03874163641708,0.044466966975394,0.300096653793693
"AGPAT4",-0.234673440697731,5.73809765195802,0.380514880196953,0.537327809944414,1
"SLAMF7",-1.02432952955437,3.32241000426426,1.85330763708534,0.173399186142538,0.696062720196735
"BTN3A1",-0.051365464964659,6.18323811726662,0.0180834920500033,0.89302707733542,1
"MIPEP",-0.537154512641149,3.63429213085565,2.0362183306468,0.153591072218018,0.647080769090055
"PRKCH",1.37054002005952,6.71486310898965,7.06645130343594,0.00785406652107017,0.0989337825220115
"INSRR",-1.11344912797709,1.1784137823603,0.920936114143998,0.337229299260312,1
"IFNGR1",-0.0908958312152442,6.40144337933454,0.0574710928440894,0.810538573913558,1
"B4GALT7",-0.539457712773836,3.99167230702849,2.22563754270635,0.135736616765378,0.599917766901931
"SH2D2A",0.855688076629631,2.97669484553198,1.67109103152429,0.196112463504707,0.749912097971488
"VRK2",-0.544480501052006,5.11239276052208,3.39481731774331,0.0654016075999234,0.38379820731542
"TNFRSF1B",0.0355526042507106,6.44059399319213,0.00401664206491503,0.949466314732838,1
"VEZT",0.00307582962604383,6.24033610210171,7.49735776555127e-05,0.993091420613445,1
"POU2F2",0.145350521697731,4.224787263627,0.0768670215447553,0.781588898376333,1
"BRD9",-0.187023916594904,5.79067578325592,0.386618575491707,0.534082198886825,1
"SNX1",-0.506143458379267,6.54862361259069,3.3426856911422,0.0675043428869316,0.39165931864785
"TBPL1",-0.35715657642172,4.4362940929009,0.701317051238021,0.402341499535439,1
"ARNTL2",-0.486063182198982,4.53838203776508,1.37336378780479,0.241234778191208,0.846636935374418
"BCLAF1",-0.094566154516213,8.99606497254287,0.0800760242257059,0.777194411577064,1
"SLC39A9",-1.2142441683458,6.20797318877611,19.1870278555199,1.18516042158964e-05,0.00119929288784059
"ANK1",-3.46810252370234,6.61911944168528,8.94363738194757,0.00278437717999656,0.0502168429697847
"IBSP",-0.0367646868875423,1.10126452340884,0.0250690652177253,0.874195086830326,1
"TFB1M",-0.7748024704649,3.73706837359627,3.92061497786385,0.047697429027886,0.312920262644307
"RABEP1",-0.665246299295999,6.19409449379959,5.75464769071302,0.0164450930526205,0.160157616986303
"HMGB3",0.541949931742141,5.31239981417168,1.61584195807142,0.203672543255518,0.767470951735555
"NUP160",-0.252645170893757,5.91973876269564,0.815790458093478,0.366413818803199,1
"BAK1",-0.544606579541006,5.00934886431291,3.20178473237928,0.0735579576998157,0.413220012636289
"MUSK",0,1.09982271930342,0,1,1
"IKZF2",-2.04674041169488,6.72153276271828,8.69979923172924,0.00318245100394644,0.0546078928093586
"GRN",-0.957043061763042,6.78284135470612,3.89839262147964,0.0483323288509834,0.31555738336943
"FAM13B",-0.00695735226639234,6.80904890444088,0.000486282937409044,0.982406616076265,1
"ARHGAP31",0.49842790689196,3.70330480664958,0.928567533908756,0.335235427325498,1
"CENPQ",-2.49996064692199,2.58529454808499,15.7399670891058,7.26723417644359e-05,0.00434743921251565
"SARS1",-0.678102412149763,5.95614127094616,4.82009905880677,0.0281297286240342,0.225723034972823
"RANBP3",0.35309900633915,5.51070598793588,1.573004571599,0.209771213061678,0.781668925063275
"ARID4A",0.966023924086176,6.83539169465619,7.38017837167805,0.00659466292830899,0.0883951019816707
"EIPR1",-0.666226875685047,4.50327825565006,3.88620696556983,0.0486842576631658,0.316921629541107
"PNPLA6",-0.857400699552598,6.1929118257567,6.09726710341465,0.0135391107795397,0.142172673241005
"IFT88",0.27334530071592,4.43716853942747,0.800034880047649,0.371082941167183,1
"ALG1",-1.37916257676805,4.03417854978397,12.0406960330543,0.000520515317795842,0.0165703898913353
"ZCCHC8",0.241459532439588,5.83888351260595,0.73445992504768,0.391441361998862,1
"ABCF2",-1.21475489094876,5.31111696098883,13.364079629318,0.000256489753643623,0.0102952368349591
"CHPF2",-0.387798429239888,6.75577980539131,1.55162684653276,0.212895434894156,0.789143594958946
"LRRC7",0.980780755697899,1.29833013330842,0.841728152138194,0.358902985780305,1
"FUT8",0.885964711156547,5.36137527203669,9.26997999756897,0.00232940246826974,0.0448049519620855
"UBA6",-0.306440813354989,6.86351641998127,1.20350944083034,0.272621380730364,0.909597262421089
"GAB2",0.419976964456108,6.94755345300709,1.47181952657086,0.225058832699136,0.813136283763587
"ATP6V0A1",0.86988223723582,5.67197878212668,4.34375404276125,0.0371449366118528,0.26878301493627
"PIAS1",0.113738588211879,6.74482538601684,0.107968241607733,0.742469227006865,1
"SLC4A7",0.281781695201494,6.07276691128071,0.320802340563421,0.57112586619927,1
"APBA2",1.86160603943482,3.01973821987675,10.4519339020073,0.00122521113682392,0.0293496121828147
